WV      	 Sigma   
4313.102	    0.050
4313.815	    0.033
4314.528	    0.029
4315.241	    0.052
4315.954	    0.083
4316.667	    0.110
4317.380	    0.120
4318.094	    0.092
4318.807	    0.100
4319.521	    0.083
4320.235	    0.039
4320.949	    0.069
4321.663	    0.009
4322.377	    0.072
4323.091	    0.083
4323.805	    0.079
4324.520	    0.052
4325.234	    0.037
4325.949	    0.021
4326.664	    0.012
4327.379	    0.029
4328.094	    0.058
4328.809	    0.040
4329.524	    0.009
4330.240	    0.017
4330.955	    0.062
4331.671	    0.059
4332.387	    0.039
4333.103	    0.032
4333.819	    0.050
4334.535	    0.087
4335.251	    0.068
4335.968	    0.033
4336.684	    0.040
4337.401	    0.015
4338.117	    0.062
4338.834	    0.069
4339.551	    0.080
4340.268	    0.094
4340.985	    0.095
4341.703	    0.065
4342.420	    0.038
4343.138	    0.019
4343.855	    0.041
4344.573	    0.034
4345.291	    0.034
4346.009	    0.012
4346.727	    0.027
4347.445	    0.009
4348.164	    0.049
4348.882	    0.063
4349.601	    0.078
4350.320	    0.099
4351.039	    0.108
4351.758	    0.103
4352.477	    0.090
4353.196	    0.067
4353.915	    0.032
4354.635	    0.034
4355.354	    0.070
4356.074	    0.091
4356.794	    0.074
4357.514	    0.113
4358.234	    0.127
4358.954	    0.143
4359.674	    0.157
4360.394	    0.167
4361.115	    0.177
4361.836	    0.166
4362.556	    0.143
4363.277	    0.106
4363.998	    0.052
4364.719	    0.098
4365.441	    0.122
4366.162	    0.132
4366.883	    0.126
4367.605	    0.077
4368.327	    0.075
4369.049	    0.092
4369.771	    0.111
4370.493	    0.114
4371.215	    0.103
4371.937	    0.086
4372.660	    0.064
4373.382	    0.041
4374.105	    0.062
4374.828	    0.084
4375.550	    0.107
4376.273	    0.127
4376.997	    0.139
4377.720	    0.143
4378.443	    0.136
4379.167	    0.116
4379.890	    0.097
4380.614	    0.133
4381.338	    0.160
4382.062	    0.164
4382.786	    0.165
4383.510	    0.171
4384.235	    0.184
4384.959	    0.195
4385.684	    0.198
4386.408	    0.190
4387.133	    0.165
4387.858	    0.149
4388.583	    0.150
4389.308	    0.153
4390.034	    0.155
4390.759	    0.151
4391.485	    0.144
4392.210	    0.141
4392.936	    0.135
4393.662	    0.121
4394.388	    0.079
4395.114	    0.073
4395.840	    0.062
4396.567	    0.079
4397.293	    0.116
4398.020	    0.131
4398.747	    0.115
4399.473	    0.095
4400.200	    0.073
4400.928	    0.045
4401.655	    0.077
4402.382	    0.105
4403.110	    0.117
4403.837	    0.116
4404.565	    0.095
4405.293	    0.062
4406.021	    0.046
4406.749	    0.070
4407.477	    0.105
4408.205	    0.123
4408.934	    0.084
4409.662	    0.074
4410.391	    0.087
4411.119	    0.108
4411.848	    0.088
4412.577	    0.061
4413.307	    0.072
4414.036	    0.078
4414.765	    0.069
4415.495	    0.076
4416.224	    0.102
4416.954	    0.102
4417.684	    0.084
4418.414	    0.034
4419.144	    0.047
4419.874	    0.091
4420.605	    0.096
4421.335	    0.086
4422.066	    0.073
4422.796	    0.122
4423.527	    0.102
4424.258	    0.094
4424.989	    0.089
4425.720	    0.060
4426.452	    0.067
4427.183	    0.050
4427.915	    0.033
4428.646	    0.027
4429.378	    0.037
4430.110	    0.102
4430.842	    0.130
4431.574	    0.121
4432.307	    0.076
4433.039	    0.044
4433.772	    0.063
4434.504	    0.082
4435.237	    0.096
4435.970	    0.105
4436.703	    0.094
4437.436	    0.034
4438.169	    0.039
4438.903	    0.034
4439.636	    0.038
4440.370	    0.065
4441.103	    0.054
4441.837	    0.063
4442.571	    0.088
4443.305	    0.115
4444.040	    0.104
4444.774	    0.094
4445.508	    0.091
4446.243	    0.087
4446.978	    0.080
4447.713	    0.109
4448.447	    0.102
4449.183	    0.092
4449.918	    0.089
4450.653	    0.098
4451.388	    0.087
4452.124	    0.075
4452.860	    0.065
4453.596	    0.054
4454.331	    0.037
4455.067	    0.021
4455.804	    0.046
4456.540	    0.063
4457.276	    0.069
4458.013	    0.063
4458.750	    0.037
4459.486	    0.055
4460.223	    0.064
4460.960	    0.061
4461.697	    0.042
4462.435	    0.050
4463.172	    0.030
4463.909	    0.032
4464.647	    0.031
4465.385	    0.009
4466.123	    0.044
4466.861	    0.021
4467.599	    0.033
4468.337	    0.058
4469.075	    0.089
4469.814	    0.122
4470.552	    0.094
4471.291	    0.068
4472.030	    0.073
4472.769	    0.092
4473.508	    0.049
4474.247	    0.074
4474.987	    0.103
4475.726	    0.114
4476.466	    0.111
4477.205	    0.105
4477.945	    0.079
4478.685	    0.093
4479.425	    0.107
4480.165	    0.106
4480.906	    0.054
4481.646	    0.096
4482.387	    0.106
4483.127	    0.102
4483.868	    0.089
4484.609	    0.067
4485.350	    0.030
4486.091	    0.073
4486.833	    0.100
4487.574	    0.114
4488.316	    0.110
4489.057	    0.106
4489.799	    0.095
4490.541	    0.079
4491.283	    0.066
4492.025	    0.069
4492.767	    0.064
4493.510	    0.081
4494.252	    0.089
4494.995	    0.084
4495.738	    0.064
4496.481	    0.064
4497.224	    0.086
4497.967	    0.097
4498.710	    0.101
4499.453	    0.097
4500.197	    0.075
4500.940	    0.062
4501.684	    0.074
4502.428	    0.074
4503.172	    0.056
4503.916	    0.039
4504.660	    0.032
4505.405	    0.019
4506.149	    0.060
4506.894	    0.085
4507.639	    0.100
4508.383	    0.087
4509.128	    0.084
4509.873	    0.083
4510.619	    0.092
4511.364	    0.111
4512.109	    0.105
4512.855	    0.098
4513.601	    0.102
4514.347	    0.110
4515.093	    0.117
4515.839	    0.115
4516.585	    0.094
4517.331	    0.079
4518.078	    0.086
4518.824	    0.102
4519.571	    0.112
4520.318	    0.137
4521.065	    0.118
4521.812	    0.085
4522.559	    0.049
4523.306	    0.052
4524.054	    0.084
4524.801	    0.078
4525.549	    0.076
4526.297	    0.088
4527.045	    0.104
4527.793	    0.088
4528.541	    0.090
4529.289	    0.105
4530.038	    0.105
4530.786	    0.088
4531.535	    0.042
4532.284	    0.058
4533.033	    0.097
4533.782	    0.100
4534.531	    0.087
4535.280	    0.067
4536.030	    0.067
4536.779	    0.076
4537.529	    0.090
4538.279	    0.086
4539.028	    0.067
4539.779	    0.069
4540.529	    0.092
4541.279	    0.067
4542.029	    0.063
4542.780	    0.077
4543.531	    0.087
4544.281	    0.068
4545.032	    0.048
4545.783	    0.056
4546.534	    0.078
4547.286	    0.097
4548.037	    0.096
4548.789	    0.075
4549.540	    0.067
4550.292	    0.052
4551.044	    0.037
4551.796	    0.039
4552.548	    0.062
4553.300	    0.081
4554.053	    0.088
4554.805	    0.092
4555.558	    0.094
4556.311	    0.090
4557.064	    0.068
4557.817	    0.086
4558.570	    0.095
4559.323	    0.087
4560.076	    0.054
4560.830	    0.058
4561.584	    0.071
4562.337	    0.046
4563.091	    0.045
4563.845	    0.078
4564.599	    0.081
4565.354	    0.072
4566.108	    0.080
4566.863	    0.084
4567.617	    0.076
4568.372	    0.052
4569.127	    0.084
4569.882	    0.060
4570.637	    0.036
4571.392	    0.044
4572.148	    0.068
4572.903	    0.067
4573.659	    0.021
4574.415	    0.021
4575.170	    0.070
4575.926	    0.096
4576.683	    0.098
4577.439	    0.079
4578.195	    0.058
4578.952	    0.051
4579.708	    0.054
4580.465	    0.069
4581.222	    0.094
4581.979	    0.066
4582.736	    0.080
4583.493	    0.084
4584.251	    0.068
4585.008	    0.031
4585.766	    0.064
4586.524	    0.086
4587.282	    0.058
4588.040	    0.049
4588.798	    0.066
4589.556	    0.090
4590.314	    0.108
4591.073	    0.084
4591.832	    0.057
4592.590	    0.045
4593.349	    0.047
4594.108	    0.040
4594.867	    0.068
4595.627	    0.069
4596.386	    0.065
4597.146	    0.078
4597.905	    0.100
4598.665	    0.111
4599.425	    0.087
4600.185	    0.071
4600.945	    0.055
4601.705	    0.049
4602.466	    0.062
4603.226	    0.083
4603.987	    0.055
4604.748	    0.057
4605.508	    0.077
4606.269	    0.092
4607.031	    0.092
4607.792	    0.074
4608.553	    0.034
4609.315	    0.045
4610.076	    0.017
4610.838	    0.056
4611.600	    0.065
4612.362	    0.079
4613.124	    0.096
4613.887	    0.097
4614.649	    0.084
4615.412	    0.054
4616.174	    0.032
4616.937	    0.074
4617.700	    0.039
4618.463	    0.027
4619.226	    0.044
4619.989	    0.054
4620.753	    0.064
4621.516	    0.102
4622.280	    0.104
4623.044	    0.088
4623.808	    0.065
4624.572	    0.049
4625.336	    0.068
4626.100	    0.024
4626.865	    0.019
4627.629	    0.031
4628.394	    0.032
4629.159	    0.012
4629.924	    0.049
4630.689	    0.111
4631.454	    0.104
4632.219	    0.069
4632.985	    0.042
4633.750	    0.063
4634.516	    0.033
4635.282	    0.083
4636.048	    0.094
4636.814	    0.077
4637.580	    0.056
4638.346	    0.055
4639.113	    0.019
4639.879	    0.056
4640.646	    0.027
4641.413	    0.051
4642.180	    0.038
4642.947	    0.051
4643.714	    0.092
4644.481	    0.084
4645.249	    0.052
4646.016	    0.034
4646.784	    0.031
4647.552	    0.032
4648.320	    0.064
4649.088	    0.093
4649.856	    0.078
4650.625	    0.062
4651.393	    0.056
4652.162	    0.060
4652.930	    0.027
4653.699	    0.039
4654.468	    0.039
4655.237	    0.034
4656.007	    0.017
4656.776	    0.019
4657.546	    0.068
4658.315	    0.088
4659.085	    0.066
4659.855	    0.009
4660.625	    0.064
4661.395	    0.080
4662.165	    0.073
4662.936	    0.030
4663.706	    0.030
4664.477	    0.019
4665.247	    0.012
4666.018	    0.024
4666.789	    0.039
4667.561	    0.040
4668.332	    0.041
4669.103	    0.067
4669.875	    0.062
4670.646	    0.038
4671.418	    0.017
4672.190	    0.032
4672.962	    0.036
4673.734	    0.049
4674.507	    0.084
4675.279	    0.099
4676.052	    0.095
4676.824	    0.078
4677.597	    0.063
4678.370	    0.050
4679.143	    0.084
4679.916	    0.095
4680.690	    0.072
4681.463	    0.023
4682.237	    0.029
4683.010	    0.039
4683.784	    0.057
4684.558	    0.070
4685.332	    0.069
4686.106	    0.026
4686.881	    0.009
4687.655	    0.062
4688.430	    0.047
4689.205	    0.012
4689.979	    0.041
4690.754	    0.047
4691.529	    0.066
4692.305	    0.054
4693.080	    0.036
4693.856	    0.055
4694.631	    0.037
4695.407	    0.039
4696.183	    0.026
4696.959	    0.047
4697.735	    0.030
4698.511	    0.033
4699.288	    0.039
4700.064	    0.023
4700.841	    0.065
4701.618	    0.083
4702.394	    0.061
4703.171	    0.047
4703.949	    0.052
4704.726	    0.067
4705.503	    0.076
4706.281	    0.066
4707.059	    0.062
4707.836	    0.068
4708.614	    0.048
4709.392	    0.029
4710.171	    0.039
4710.949	    0.052
4711.727	    0.093
4712.506	    0.074
4713.285	    0.036
4714.063	    0.036
4714.842	    0.053
4715.621	    0.061
4716.401	    0.041
4717.180	    0.040
4717.960	    0.053
4718.739	    0.060
4719.519	    0.058
4720.299	    0.043
4721.079	    0.029
4721.859	    0.056
4722.639	    0.021
4723.419	    0.032
4724.200	    0.042
4724.981	    0.037
4725.761	    0.015
4726.542	    0.038
4727.323	    0.044
4728.104	    0.059
4728.886	    0.069
4729.667	    0.074
4730.449	    0.066
4731.230	    0.009
4732.012	    0.029
4732.794	    0.046
4733.576	    0.029
4734.358	    0.052
4735.141	    0.068
4735.923	    0.051
4736.706	    0.049
4737.488	    0.023
4738.271	    0.012
4739.054	    0.012
4739.837	    0.061
4740.620	    0.071
4741.404	    0.034
4742.187	    0.043
4742.971	    0.049
4743.755	    0.060
4744.538	    0.021
4745.322	    0.027
4746.107	    0.046
4746.891	    0.032
4747.675	    0.074
4748.460	    0.086
4749.244	    0.083
4750.029	    0.088
4750.814	    0.090
4751.599	    0.072
4752.384	    0.032
4753.170	    0.015
4753.955	    0.048
4754.741	    0.029
4755.526	    0.054
4756.312	    0.055
4757.098	    0.015
4757.884	    0.036
4758.670	    0.019
4759.457	    0.039
4760.243	    0.061
4761.030	    0.068
4761.816	    0.056
4762.603	    0.017
4763.390	    0.057
4764.177	    0.009
4764.965	    0.019
4765.752	    0.041
4766.539	    0.066
4767.327	    0.081
4768.115	    0.087
4768.903	    0.085
4769.691	    0.081
4770.479	    0.056
4771.267	    0.027
4772.056	    0.045
4772.844	    0.067
4773.633	    0.074
4774.422	    0.063
4775.211	    0.024
4776.000	    0.059
4776.789	    0.052
4777.578	    0.012
4778.368	    0.049
4779.157	    0.045
4779.947	    0.032
4780.737	    0.039
4781.527	    0.024
4782.317	    0.037
4783.107	    0.037
4783.897	    0.051
4784.688	    0.064
4785.479	    0.054
4786.269	    0.041
4787.060	    0.077
4787.851	    0.086
4788.642	    0.094
4789.434	    0.090
4790.225	    0.064
4791.017	    0.029
4791.808	    0.056
4792.600	    0.046
4793.392	    0.057
4794.184	    0.043
4794.976	    0.052
4795.769	    0.060
4796.561	    0.024
4797.354	    0.017
4798.146	    0.056
4798.939	    0.062
4799.732	    0.031
4800.525	    0.054
4801.319	    0.015
4802.112	    0.070
4802.906	    0.065
4803.699	    0.047
4804.493	    0.041
4805.287	    0.068
4806.081	    0.075
4806.875	    0.040
4807.669	    0.053
4808.464	    0.055
4809.258	    0.017
4810.053	    0.048
4810.848	    0.030
4811.643	    0.027
4812.438	    0.043
4813.233	    0.042
4814.028	    0.042
4814.824	    0.062
4815.620	    0.034
4816.415	    0.055
4817.211	    0.029
4818.007	    0.059
4818.803	    0.065
4819.600	    0.065
4820.396	    0.060
4821.192	    0.060
4821.989	    0.085
4822.786	    0.075
4823.583	    0.027
4824.380	    0.038
4825.177	    0.033
4825.974	    0.069
4826.772	    0.058
4827.569	    0.058
4828.367	    0.072
4829.165	    0.065
4829.963	    0.032
4830.761	    0.031
4831.559	    0.012
4832.358	    0.024
4833.156	    0.073
4833.955	    0.081
4834.754	    0.065
4835.553	    0.029
4836.352	    0.029
4837.151	    0.009
4837.950	    0.039
4838.750	    0.029
4839.549	    0.052
4840.349	    0.048
4841.149	    0.023
4841.949	    0.015
4842.749	    0.027
4843.549	    0.030
4844.349	    0.030
4845.150	    0.039
4845.950	    0.037
4846.751	    0.024
4847.552	    0.049
4848.353	    0.073
4849.154	    0.078
4849.955	    0.072
4850.757	    0.081
4851.558	    0.077
4852.360	    0.039
4853.162	    0.030
4853.964	    0.029
4854.766	    0.031
4855.568	    0.039
4856.370	    0.046
4857.173	    0.065
4857.976	    0.090
4858.778	    0.112
4859.581	    0.088
4860.384	    0.061
4861.187	    0.027
4861.991	    0.021
4862.794	    0.065
4863.598	    0.065
4864.401	    0.073
4865.205	    0.039
4866.009	    0.038
4866.813	    0.038
4867.617	    0.062
4868.422	    0.106
4869.226	    0.109
4870.031	    0.058
4870.835	    0.074
4871.640	    0.054
4872.445	    0.059
4873.250	    0.094
4874.056	    0.095
4874.861	    0.053
4875.667	    0.015
4876.472	    0.085
4877.278	    0.087
4878.084	    0.060
4878.890	    0.048
4879.696	    0.056
4880.503	    0.052
4881.309	    0.021
4882.116	    0.059
4882.922	    0.019
4883.729	    0.029
4884.536	    0.029
4885.343	    0.093
4886.151	    0.082
4886.958	    0.040
4887.766	    0.029
4888.573	    0.037
4889.381	    0.058
4890.189	    0.039
4890.997	    0.036
4891.805	    0.058
4892.613	    0.053
4893.422	    0.040
4894.231	    0.024
4895.039	    0.017
4895.848	    0.032
4896.657	    0.071
4897.466	    0.098
4898.276	    0.084
4899.085	    0.062
4899.894	    0.047
4900.704	    0.050
4901.514	    0.054
4902.324	    0.037
4903.134	    0.044
4903.944	    0.012
4904.754	    0.033
4905.565	    0.070
4906.376	    0.084
4907.186	    0.099
4907.997	    0.121
4908.808	    0.151
4909.619	    0.181
4910.431	    0.198
4911.242	    0.209
4912.054	    0.216
4912.865	    0.210
4913.677	    0.197
4914.489	    0.180
4915.301	    0.158
4916.113	    0.129
4916.926	    0.103
4917.738	    0.093
4918.551	    0.080
4919.363	    0.065
4920.176	    0.055
4920.989	    0.034
4921.803	    0.038
4922.616	    0.050
4923.429	    0.009
4924.243	    0.066
4925.057	    0.070
4925.870	    0.066
4926.684	    0.057
4927.498	    0.052
4928.313	    0.057
4929.127	    0.061
4929.941	    0.044
4930.756	    0.023
4931.571	    0.050
4932.386	    0.064
4933.201	    0.071
4934.016	    0.083
4934.831	    0.071
4935.647	    0.052
4936.462	    0.053
4937.278	    0.049
4938.094	    0.024
4938.910	    0.060
4939.726	    0.036
4940.542	    0.015
4941.359	    0.024
4942.175	    0.009
4942.992	    0.046
4943.809	    0.045
4944.625	    0.045
4945.443	    0.057
4946.260	    0.059
4947.077	    0.056
4947.895	    0.068
4948.712	    0.077
4949.530	    0.078
4950.348	    0.069
4951.166	    0.052
4951.984	    0.040
4952.802	    0.029
4953.621	    0.055
4954.439	    0.029
4955.258	    0.073
4956.077	    0.098
4956.896	    0.104
4957.715	    0.102
4958.534	    0.101
4959.353	    0.094
4960.173	    0.070
4960.992	    0.041
4961.812	    0.064
4962.632	    0.072
4963.452	    0.045
4964.272	    0.026
4965.093	    0.033
4965.913	    0.029
4966.734	    0.036
4967.554	    0.083
4968.375	    0.088
4969.196	    0.033
4970.017	    0.067
4970.838	    0.071
4971.660	    0.060
4972.481	    0.048
4973.303	    0.049
4974.125	    0.046
4974.947	    0.053
4975.769	    0.048
4976.591	    0.052
4977.413	    0.052
4978.236	    0.039
4979.058	    0.015
4979.881	    0.019
4980.704	    0.041
4981.527	    0.073
4982.350	    0.063
4983.174	    0.024
4983.997	    0.045
4984.821	    0.046
4985.644	    0.058
4986.468	    0.080
4987.292	    0.083
4988.116	    0.079
4988.940	    0.075
4989.765	    0.058
4990.589	    0.027
4991.414	    0.030
4992.239	    0.057
4993.064	    0.066
4993.889	    0.059
4994.714	    0.032
4995.539	    0.019
4996.365	    0.049
4997.190	    0.068
4998.016	    0.059
4998.842	    0.033
4999.668	    0.061
5000.494	    0.078
5001.320	    0.060
5002.147	    0.031
5002.973	    0.060
5003.800	    0.072
5004.627	    0.093
5005.454	    0.108
5006.281	    0.086
5007.108	    0.023
5007.936	    0.024
5008.763	    0.042
5009.591	    0.036
5010.419	    0.029
5011.247	    0.019
5012.075	    0.012
5012.903	    0.039
5013.731	    0.060
5014.560	    0.069
5015.388	    0.082
5016.217	    0.089
5017.046	    0.096
5017.875	    0.100
5018.704	    0.091
5019.533	    0.089
5020.363	    0.092
5021.192	    0.089
5022.022	    0.078
5022.852	    0.066
5023.682	    0.060
5024.512	    0.079
5025.342	    0.071
5026.173	    0.068
5027.003	    0.063
5027.834	    0.063
5028.665	    0.067
5029.496	    0.073
5030.327	    0.078
5031.158	    0.082
5031.989	    0.079
5032.821	    0.074
5033.653	    0.055
5034.484	    0.092
5035.316	    0.103
5036.148	    0.089
5036.980	    0.083
5037.813	    0.090
5038.645	    0.091
5039.478	    0.089
5040.311	    0.092
5041.143	    0.086
5041.976	    0.080
5042.810	    0.093
5043.643	    0.101
5044.476	    0.110
5045.310	    0.103
5046.144	    0.091
5046.977	    0.085
5047.811	    0.089
5048.645	    0.097
5049.480	    0.087
5050.314	    0.039
5051.149	    0.062
5051.983	    0.110
5052.818	    0.085
5053.653	    0.085
5054.488	    0.100
5055.323	    0.100
5056.159	    0.078
5056.994	    0.012
5057.830	    0.075
5058.666	    0.060
5059.501	    0.033
5060.337	    0.037
5061.174	    0.051
5062.010	    0.063
5062.846	    0.087
5063.683	    0.058
5064.520	    0.024
5065.357	    0.033
5066.194	    0.031
5067.031	    0.030
5067.868	    0.065
5068.706	    0.083
5069.543	    0.063
5070.381	    0.052
5071.219	    0.075
5072.057	    0.085
5072.895	    0.097
5073.733	    0.101
5074.571	    0.103
5075.410	    0.107
5076.249	    0.101
5077.087	    0.071
5077.926	    0.047
5078.765	    0.046
5079.605	    0.083
5080.444	    0.069
5081.283	    0.054
5082.123	    0.059
5082.963	    0.070
5083.803	    0.069
5084.643	    0.070
5085.483	    0.085
5086.323	    0.082
5087.164	    0.077
5088.004	    0.062
5088.845	    0.009
5089.686	    0.046
5090.527	    0.062
5091.368	    0.072
5092.210	    0.088
5093.051	    0.094
5093.893	    0.084
5094.734	    0.069
5095.576	    0.076
5096.418	    0.092
5097.260	    0.087
5098.103	    0.063
5098.945	    0.054
5099.788	    0.065
5100.630	    0.068
5101.473	    0.061
5102.316	    0.058
5103.159	    0.076
5104.003	    0.097
5104.846	    0.103
5105.689	    0.090
5106.533	    0.066
5107.377	    0.046
5108.221	    0.058
5109.065	    0.078
5109.909	    0.077
5110.754	    0.077
5111.598	    0.081
5112.443	    0.084
5113.288	    0.088
5114.132	    0.096
5114.978	    0.096
5115.823	    0.081
5116.668	    0.062
5117.514	    0.054
5118.359	    0.073
5119.205	    0.082
5120.051	    0.070
5120.897	    0.070
5121.743	    0.054
5122.589	    0.054
5123.436	    0.068
5124.283	    0.069
5125.129	    0.056
5125.976	    0.050
5126.823	    0.066
5127.670	    0.089
5128.518	    0.095
5129.365	    0.102
5130.213	    0.078
5131.060	    0.054
5131.908	    0.026
5132.756	    0.055
5133.604	    0.073
5134.453	    0.065
5135.301	    0.063
5136.150	    0.071
5136.998	    0.071
5137.847	    0.084
5138.696	    0.094
5139.545	    0.085
5140.395	    0.104
5141.244	    0.108
5142.094	    0.087
5142.943	    0.077
5143.793	    0.070
5144.643	    0.060
5145.493	    0.060
5146.343	    0.061
5147.194	    0.031
5148.044	    0.039
5148.895	    0.060
5149.746	    0.078
5150.597	    0.083
5151.448	    0.073
5152.299	    0.061
5153.151	    0.034
5154.002	    0.059
5154.854	    0.084
5155.706	    0.081
5156.557	    0.083
5157.410	    0.092
5158.262	    0.097
5159.114	    0.102
5159.967	    0.094
5160.819	    0.058
5161.672	    0.060
5162.525	    0.088
5163.378	    0.089
5164.231	    0.064
5165.085	    0.085
5165.938	    0.097
5166.792	    0.110
5167.645	    0.111
5168.499	    0.096
5169.353	    0.087
5170.208	    0.100
5171.062	    0.114
5171.916	    0.118
5172.771	    0.109
5173.626	    0.109
5174.481	    0.109
5175.336	    0.093
5176.191	    0.078
5177.046	    0.073
5177.902	    0.076
5178.757	    0.086
5179.613	    0.099
5180.469	    0.091
5181.325	    0.087
5182.181	    0.100
5183.037	    0.110
5183.894	    0.112
5184.751	    0.108
5185.607	    0.096
5186.464	    0.088
5187.321	    0.092
5188.178	    0.092
5189.036	    0.068
5189.893	    0.033
5190.751	    0.058
5191.608	    0.058
5192.466	    0.050
5193.324	    0.060
5194.182	    0.070
5195.041	    0.070
5195.899	    0.069
5196.758	    0.070
5197.616	    0.072
5198.475	    0.075
5199.334	    0.077
5200.194	    0.078
5201.053	    0.079
5201.912	    0.080
5202.772	    0.081
5203.632	    0.079
5204.491	    0.077
5205.351	    0.076
5206.212	    0.077
5207.072	    0.080
5207.932	    0.085
5208.793	    0.090
5209.654	    0.094
5210.514	    0.098
5211.375	    0.101
5212.236	    0.103
5213.098	    0.104
5213.959	    0.104
5214.821	    0.104
5215.682	    0.104
5216.544	    0.103
5217.406	    0.101
5218.268	    0.096
5219.131	    0.086
5219.993	    0.072
5220.856	    0.061
5221.718	    0.066
5222.581	    0.084
5223.444	    0.091
5224.307	    0.054
5225.171	    0.027
5226.034	    0.060
5226.898	    0.083
5227.761	    0.095
5228.625	    0.099
5229.489	    0.112
5230.353	    0.110
5231.218	    0.110
5232.082	    0.118
5232.947	    0.123
5233.811	    0.114
5234.676	    0.103
5235.541	    0.102
5236.406	    0.101
5237.271	    0.096
5238.137	    0.099
5239.002	    0.095
5239.868	    0.087
5240.734	    0.092
5241.600	    0.087
5242.466	    0.102
5243.332	    0.104
5244.199	    0.100
5245.065	    0.096
5245.932	    0.102
5246.799	    0.103
5247.666	    0.105
5248.533	    0.104
5249.400	    0.087
5250.268	    0.060
5251.135	    0.056
5252.003	    0.065
5252.871	    0.071
5253.739	    0.083
5254.607	    0.087
5255.475	    0.062
5256.344	    0.039
5257.212	    0.047
5258.081	    0.079
5258.950	    0.052
5259.819	    0.046
5260.688	    0.080
5261.557	    0.110
5262.427	    0.120
5263.296	    0.112
5264.166	    0.106
5265.036	    0.100
5265.906	    0.098
5266.776	    0.107
5267.646	    0.108
5268.517	    0.095
5269.387	    0.072
5270.258	    0.076
5271.129	    0.087
5272.000	    0.093
5272.871	    0.094
5273.742	    0.115
5274.614	    0.104
5275.485	    0.107
5276.357	    0.117
5277.229	    0.095
5278.101	    0.118
5278.973	    0.108
5279.845	    0.058
5280.718	    0.096
5281.591	    0.086
5282.463	    0.078
5283.336	    0.093
5284.209	    0.110
5285.082	    0.111
5285.956	    0.109
5286.829	    0.123
5287.703	    0.116
5288.577	    0.102
5289.450	    0.107
5290.324	    0.125
5291.199	    0.090
5292.073	    0.098
5292.947	    0.101
5293.822	    0.092
5294.697	    0.102
5295.572	    0.112
5296.447	    0.117
5297.322	    0.102
5298.197	    0.082
5299.073	    0.084
5299.948	    0.104
5300.824	    0.113
5301.700	    0.100
5302.576	    0.095
5303.452	    0.110
5304.329	    0.098
5305.205	    0.087
5306.082	    0.087
5306.959	    0.122
5307.836	    0.115
5308.713	    0.096
5309.590	    0.082
5310.467	    0.094
5311.345	    0.125
5312.222	    0.104
5313.100	    0.094
5313.978	    0.113
5314.856	    0.106
5315.734	    0.116
5316.613	    0.126
5317.491	    0.115
5318.370	    0.096
5319.249	    0.083
5320.128	    0.094
5321.007	    0.106
5321.886	    0.087
5322.766	    0.105
5323.645	    0.125
5324.525	    0.110
5325.405	    0.106
5326.285	    0.117
5327.165	    0.108
5328.045	    0.129
5328.925	    0.112
5329.806	    0.116
5330.687	    0.104
5331.568	    0.117
5332.449	    0.084
5333.330	    0.090
5334.211	    0.093
5335.092	    0.109
5342.149	    0.103
5343.032	    0.104
5343.915	    0.101
5344.798	    0.118
5345.681	    0.146
5346.564	    0.094
5347.448	    0.094
5348.331	    0.084
5349.215	    0.131
5350.099	    0.069
5350.983	    0.119
5351.867	    0.087
5352.752	    0.097
5353.636	    0.094
5354.521	    0.117
5364.262	    0.120
5365.148	    0.118
5366.035	    0.117
5366.921	    0.127
5367.808	    0.131
5368.695	    0.115
5369.582	    0.127
5370.470	    0.089
5371.357	    0.107
5372.245	    0.133
5373.132	    0.115
5374.020	    0.097
5374.908	    0.108
5375.796	    0.106
5376.685	    0.110
5377.573	    0.124
5378.462	    0.092
5379.350	    0.087
5380.239	    0.109
5381.128	    0.138
5382.018	    0.123
5382.907	    0.113
5383.796	    0.133
5384.686	    0.119
5385.576	    0.102
5386.466	    0.117
5387.356	    0.130
5388.246	    0.125
5389.136	    0.111
5390.027	    0.115
5390.918	    0.116
5391.808	    0.125
5392.699	    0.122
5393.590	    0.106
5394.482	    0.101
5395.373	    0.113
5396.265	    0.109
5397.156	    0.125
5398.048	    0.129
5398.940	    0.125
5399.832	    0.143
5400.724	    0.131
5401.617	    0.120
5402.509	    0.136
5403.402	    0.122
5404.295	    0.122
5405.188	    0.094
5406.081	    0.099
5406.975	    0.134
5407.868	    0.126
5408.762	    0.133
5409.655	    0.118
5410.549	    0.115
5411.443	    0.119
5412.338	    0.125
5413.232	    0.127
5414.126	    0.129
5415.021	    0.121
5415.916	    0.107
5416.811	    0.126
5417.706	    0.132
5418.601	    0.113
5419.496	    0.119
5420.392	    0.133
5421.288	    0.140
5422.183	    0.113
5423.079	    0.097
5423.976	    0.113
5424.872	    0.125
5425.768	    0.116
5426.665	    0.131
5427.561	    0.136
5428.458	    0.139
5429.355	    0.133
5430.253	    0.136
5431.150	    0.134
5432.047	    0.128
5432.945	    0.126
5433.843	    0.120
5434.741	    0.130
5435.639	    0.121
5436.537	    0.108
5437.435	    0.099
5438.334	    0.116
5439.232	    0.115
5440.131	    0.105
5441.030	    0.105
5441.929	    0.120
5442.828	    0.139
5443.728	    0.132
5444.627	    0.123
5445.527	    0.120
5446.427	    0.122
5447.327	    0.112
5448.227	    0.115
